train/policy_gradient_loss,eval/mean_ep_length,train/clip_range,train/loss,train/explained_variance,time/total_timesteps,train/clip_fraction,train/entropy_loss,eval/mean_reward,train/std,eval/success_rate,train/approx_kl,train/value_loss,train/learning_rate,train/n_updates,reward/env_0,pose_reward/env_0,success_rate/env_0,distance_reward/env_0,pose_reward/env_1,reward/env_1,distance_reward/env_1,success_rate/env_1,distance_reward/env_2,reward/env_2,pose_reward/env_2,success_rate/env_2,pose_reward/env_3,reward/env_3,distance_reward/env_3,success_rate/env_3,success_rate/env_4,reward/env_4,pose_reward/env_4,distance_reward/env_4,reward/env_5,distance_reward/env_5,success_rate/env_5,pose_reward/env_5,reward/env_6,distance_reward/env_6,pose_reward/env_6,success_rate/env_6,reward/env_7,distance_reward/env_7,success_rate/env_7,pose_reward/env_7
,,,,,,,,,,,,,,,,,,,,,,,,,,,-128.02618814744065,-4096.9386750587855,-108.05692436235805,0.03333333333333333,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3062.4820594111,22.766060953660553,0.03333333333333333,-101.78807085551101
-0.0006667281188128982,,0.2,655.5194091796875,0.3327847719192505,,0.148699951171875,1.2932180300354958,,0.21222077310085297,,0.012222608,17278.782266521455,0.0003,8660,,,,,,,,,23.938545933441493,-3188.260835419615,-114.89868517004348,0.03333333333333333,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3528.0351162880675,24.234565765616086,0.0,-143.4604184802932,,,,,,,,
,,,,,,,,,,,,,,,-4403.380094229322,-161.4584126702911,0.06666666666666667,-138.32660303459636,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-109.32287520294307,-2643.650492819449,23.667793066367896,0.1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-3749.105586549101,-155.03034826648602,25.264417174969378,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-125.80374107901623,-3110.250008168973,26.007073050854174,0.06666666666666667,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5001.917138461692,-175.7397188735876,-151.16647087002863,0.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3680.038038102607,24.774290041255256,0.0,-124.95062972502458
2.6441889713169075e-05,,0.2,20745.41015625,0.36871403455734253,,0.1791259765625,1.2836317971348763,,0.21261827647686005,,0.012727581,16807.510030555724,0.0003,8670,,,,,,,,,25.22134853626533,-3436.9209572437794,-140.88984141022775,0.03333333333333333,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-4744.958495574303,-128.02958808884586,0.06666666666666667,-260.70516117353833,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3476.780731365973,24.21137334919799,0.03333333333333333,-149.79982857685908,,,,,,,,
,,,,,,,,,,,,,,,,,,,-120.2750044651805,-3266.204457603452,22.724261531271978,0.03333333333333333,,,,,,,,,,,,,,,,,,,,,,,,
,58.8,,,,14208000,,,-501.87731139000005,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-4049.0582118152097,-110.27933320182446,-82.15203543404454,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3251.0379779290024,25.20050860194584,0.03333333333333333,-117.42683825677918
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4098.473540281289,26.106723049732366,-196.12231309661448,0.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-138.2258210395838,-3886.6797364847125,26.164198292131097,0.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-179.90795570394593,-4461.67732848091,-83.19659904287245,0.0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-3317.2104055683194,-96.3412674949387,0.0,24.98953323355257,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4196.981973731123,-168.31121996697058,0.06666666666666667,-106.80410898821626,,,,,,,,
,,,,,,,,,,,,,,,,,,,-93.52393410502113,-3025.939508261029,24.022349394848803,0.03333333333333333,,,,,,,,,,,,,,,,,,,,,,,,
-0.0009756046722031897,,0.2,1047.7396240234375,0.32239043712615967,,0.125201416015625,1.2783647537231446,,0.21263721585273743,,0.012066576,19349.568823623656,0.0003,8680,,,,,,,,,,,,,,,,,0.03333333333333333,-3292.2444413484372,-110.76359574225962,22.52952218418737,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3169.3318274330177,22.002658383092417,-85.91629628859432,0.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4112.667876879909,-157.11192171559398,0.03333333333333333,-89.07939109772573
,,,,,,,,,,,,,,,,,,,,,,,,,,,-131.0182960565395,-4257.899173562391,-103.58989953719309,0.03333333333333333,,,,,,,,,,,,,,,,
,59.3,,,,14232000,,,-632.8907099900001,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-3724.5236972894536,-92.98017368524064,0.03333333333333333,-88.39544252967043,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2780.411513663783,21.258916281910537,0.06666666666666667,-88.17916855920795,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,25.599530651303706,-3273.5447088331866,-89.2803154568347,0.03333333333333333,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-122.15896617511213,-3648.696856903287,24.39949002456419,0.0,,,,,,,,,,,,,,,,,,,,,,,,
0.0010322682253899984,,0.2,6492.45361328125,0.4079403281211853,,0.162176513671875,1.2738403640687466,,0.21285101771354675,,0.011640675,11924.347705459595,0.0003,8690,,,,,,,,,,,,,,,,,0.03333333333333333,-3336.290250730559,-119.44378419612936,24.96707574103636,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2508.3778080432976,21.961195454837874,-95.50083012872106,0.1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-120.58472188567566,-3725.293660764004,-156.24588824165903,0.1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3016.6242836803476,24.52953481491277,0.1,-124.20524876163853
,,,,,,,,,,,,,,,-3441.263190647729,-153.87535372602986,0.03333333333333333,24.481488618075264,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-93.21551327826027,-4572.059360375561,-223.64938011766674,0.03333333333333333,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3985.615883467623,25.192730325598454,0.0,-151.65704423686867,,,,,,,,
,,,,,,,,,,,,,,,,,,,-142.85048252409607,-3823.3993568883516,24.36892304270477,0.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06666666666666667,-5365.494838192824,-131.81785693841476,-340.5646160937226,,,,,,,,,,,,
-0.0008395802175073186,,0.2,18178.080078125,0.20625436305999756,,0.113330078125,1.2766933646053076,,0.21263431012630463,,0.009843009,29671.86110420227,0.0003,8700,,,,,,,,,,,,,,,,,,,,,,,,,-3184.552549094009,23.285319695387788,-138.67574454438898,0.06666666666666667,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3116.037472682013,23.91411367374007,0.06666666666666667,-147.50202578740866
,62.65,,,,14256000,,,-724.3757770399998,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-134.20118386324663,-4704.733178473945,-140.32267921574325,0.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-4557.696023939596,-142.2417756902376,0.03333333333333333,-137.879228299693,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,24.017849846403845,-3438.412552882478,-135.5116086601489,0.03333333333333333,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3178.534542166649,24.638331518531427,0.06666666666666667,-126.6690885463066,,,,,,,,
,,,,,,,,,,,,,,,,,,,-109.01790356934302,-3827.408687412784,-125.4418776661209,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3960.9962609846903,-141.00223936938198,-115.18047079473376,0.06666666666666667,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-3005.720006564009,-140.04356278878967,23.921895028122744,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3691.2415927120937,25.498497500928732,0.0,-128.8670962862773
-0.0004915464429359418,,0.2,908.505126953125,0.251781702041626,,0.135809326171875,1.2873540014028548,,0.21197333931922913,,0.009265628,20022.964249992372,0.0003,8710,,,,,,,,,,,,,-167.09796244573218,-3475.917821306967,22.63165889457233,0.06666666666666667,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-5591.252958339223,-144.78416785304952,0.03333333333333333,-323.15799187015284,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1983.6471018136042,21.89537175024262,0.16666666666666666,-93.31822205251021,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-141.4726983900103,-4528.586194968756,-130.5233341047819,0.0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-121.9129344836638,-3914.3445918148327,-147.24949748547542,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,
,60.64,,,,14280000,,,-628.8959570500001,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06666666666666667,-3072.249811877112,-113.67568733735575,23.19571869117021,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3504.984761061312,22.087142405834868,-137.16460258271988,0.03333333333333333,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2738.787201637312,23.08597394061202,0.1,-106.07550754683021
,,,,,,,,,,,,,,,,,,,,,,,,,,,-200.90795420415787,-4481.748857674142,-112.9601887415322,0.06666666666666667,,,,,,,,,,,,,,,,
0.0005964068608591333,,0.2,18601.552734375,0.2795361280441284,,0.129608154296875,1.3041742706671358,,0.21168634295463562,,0.009980366,27545.97899303436,0.0003,8720,-4769.049276111657,-174.40645729824726,0.03333333333333333,-181.220088720362,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,23.915254781004798,-3404.085700653087,-127.70287155651849,0.03333333333333333,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5081.9230948569,-153.28433960646166,0.0,-176.31284286968827,,,,,,,,
,,,,,,,,,,,,,,,,,,,-129.44737227683515,-3137.0504319512174,24.120633618298548,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06666666666666667,-4327.082374959399,-157.30510966925604,-174.2769528239757,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3478.5665013177663,25.060252490410495,-139.0146693767041,0.03333333333333333,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4795.933303203305,-157.13486144686777,0.03333333333333333,-124.39402242034818
,,,,,,,,,,,,,,,,,,,,,,,,,,,-131.36836456719408,-2600.8269257905226,21.873876935439817,0.13333333333333333,,,,,,,,,,,,,,,,
-0.0003140945453196764,58.1,0.2,9903.7255859375,0.25709646940231323,14304000,0.1162109375,1.3198554620146752,-660.5991542400001,0.21130815148353577,0.05,0.009212457,20035.58576717377,0.0003,8730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-49.1013640869159,-3007.446442463857,-107.12137632372684,0.1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-3571.6165691241963,-122.22985422113831,0.0,24.398759367105086,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-107.76934694158726,-2417.565248383262,22.35847221104336,0.13333333333333333,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3328.1886678202964,22.447641948451054,0.03333333333333333,-145.63575325183373,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03333333333333333,-3212.9140812803375,-97.78085484138163,25.6601746279918,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3515.860761107542,25.729691138194347,-132.4314846561178,0.03333333333333333,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4955.920674599391,23.819054975853234,0.06666666666666667,-116.80250074241715
,,,,,,,,,,,,,,,,,,,,,,,,,,,-121.81329476829116,-3016.5580576423363,23.468618494567746,0.06666666666666667,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,23.902868432922,-3225.578922920944,-114.53102225307904,0.03333333333333333,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-3048.05472331216,-124.70010555598691,0.06666666666666667,24.21431833729282,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0009168267119093798,,0.2,3789.01416015625,0.600015252828598,,0.141162109375,1.3465167090296746,,0.21027635037899017,,0.007603918,6416.789150428772,0.0003,8740,,,,,-143.37674440913534,-3765.953547500377,24.952819825738914,0.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3470.5998893162023,25.38168843876605,0.03333333333333333,-115.87666999146622,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03333333333333333,-3700.9760944701748,-76.15562001040135,-98.67539573462804,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3244.140040365078,23.232115571583677,-106.52212229909651,0.03333333333333333,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-114.83362326946286,-3400.7740884302016,25.857941864428756,0.03333333333333333,,,,,,,,,,,,,,,,
,58.11,,,,14328000,,,-638.99511945,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5798.1066979673105,25.186053344409345,0.0,-139.40050300562555
,,,,,,,,,,,,,,,-2479.066504947538,-113.11665908372721,0.13333333333333333,22.352241592470644,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,23.303119563258186,-3064.8378637371234,-121.05443018611228,0.06666666666666667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2944.9592786446856,21.99828552438768,0.06666666666666667,-104.49816529850136,,,,,,,,
,,,,,,,,,,,,,,,,,,,-114.53750070778243,-2896.1526638147243,23.785390071994254,0.1,,,,,,,,,,,,,,,,,,,,,,,,
0.0013843813274434069,,0.2,4059.640869140625,0.391995906829834,,0.151220703125,1.3754432311281561,,0.2096928209066391,,0.017359512,13443.74096031189,0.0003,8750,,,,,,,,,,,,,,,,,0.03333333333333333,-5010.413918211741,-102.81433503732846,-289.11131799796175,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2945.8243889451505,22.958544381130046,-121.84427587198853,0.06666666666666667,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4563.420686361578,23.01764984494367,0.06666666666666667,-108.20943090520537
,,,,,,,,,,,,,,,,,,,,,,,,,,,-134.89584781132413,-3735.426386566327,25.26145005027005,0.03333333333333333,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-3485.7812647994456,-111.04787213899701,0.0,24.86266133909013,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-113.69120303961076,-4143.321525436496,-123.9557178664702,0.03333333333333333,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-123.38771355920828,-3048.501299241018,21.29916368570516,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3163.2546695170613,23.51775614543879,0.06666666666666667,-140.19853439828233,,,,,,,,
,57.56,,,,14352000,,,-659.7320033,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06666666666666667,-3217.454191011697,-133.6911239000623,23.83875873144599,,,,,,,,,,,,
-0.001094221779567306,,0.2,6567.08447265625,0.40395843982696533,,0.137396240234375,1.3840937335044146,,0.20938250422477722,,0.010098672,12207.803660583497,0.0003,8760,,,,,,,,,,,,,,,,,,,,,,,,,-3286.5898901723895,23.048495429057255,-123.61014379112248,0.03333333333333333,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5712.441481834331,-149.4139866148216,0.06666666666666667,-114.10292702423291
,,,,,,,,,,,,,,,,,,,,,,,,,,,-127.27673647201645,-4565.657858901835,23.2187599883767,0.03333333333333333,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-111.26116457501969,-4017.2384515561594,-99.26857735100877,0.03333333333333333,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-3559.7137770961804,-113.3812034764494,0.0,25.163907293753997,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4382.281619573578,-146.84167046941118,0.03333333333333333,-138.90859945951902,,,,,,,,
,,,,,,,,,,,,,,,,,,,-126.40010728647783,-6572.593888217401,-468.8955407497545,0.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03333333333333333,-4392.848721397394,-124.2980877402594,-142.8166991593066,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5104.80613158159,-234.824986788251,-129.8393684753481,0.0,,,,
0.00010802476899698376,,0.2,6832.05419921875,0.18646472692489624,,0.09117431640625,1.3827178167179226,,0.20976443588733673,,0.0075773597,48517.352548980714,0.0003,8770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6018.68800160381,-160.43031109536787,0.03333333333333333,-115.93435583860024
,,,,,,,,,,,,,,,,,,,,,,,,,,,-115.22334566179366,-2713.511564477297,21.101418248910406,0.1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-120.42584834459345,-3840.305307995378,-106.37170298796947,0.1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-2921.316969030872,-107.55213146806311,0.06666666666666667,22.35263662958517,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4040.681211727525,-125.28499599809587,0.03333333333333333,-117.31353928982666,,,,,,,,
,58.51,,,,14376000,,,-579.4800736000001,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-172.9018452138062,-3694.324101242023,24.149495006801253,0.03333333333333333,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-3660.3600091474996,-122.29032066147123,25.66531913688607,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6501.437968200472,-503.89555108657567,-131.51911028017082,0.03333333333333333,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4103.990676037823,24.459234496921344,0.03333333333333333,-112.8876805032245
,,,,,,,,,,,,,,,,,,,,,,,,,,,-129.02226107869396,-3065.819820960865,23.025624251882515,0.06666666666666667,,,,,,,,,,,,,,,,
0.0007514433618780458,,0.2,5089.4287109375,0.29168879985809326,,0.15240478515625,1.3892750946804882,,0.2090892642736435,,0.008757908,24567.379212379456,0.0003,8780,,,,,,,,,23.41773394981614,-4489.676916296348,-113.24388666587369,0.03333333333333333,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-2838.0055702127224,-98.0724211187879,0.06666666666666667,22.528159416668018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3123.583469319376,23.324952910703118,0.06666666666666667,-123.7905311305994,,,,,,,,
,,,,,,,,,,,,,,,,,,,-105.16708666617299,-4137.834059835093,-162.78692330634232,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1085.2391488714272,16.976780774974415,0.23333333333333334,-68.67330558687907
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-3497.267961952692,-107.53938418158377,24.189723856135686,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5906.838687516143,-407.2031084744196,-111.59167277827113,0.03333333333333333,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-136.7880344554618,-3483.254405487184,24.388966874263975,0.03333333333333333,,,,,,,,,,,,,,,,
,57.09,,,,14400000,,,-530.9684045900001,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0012178950964880642,,0.2,23896.552734375,0.2550261616706848,,0.113262939453125,1.3952943995594977,,0.2092312127351761,,0.008797021,27697.545054244994,0.0003,8790,-3276.4346857204728,-117.80278381087595,0.03333333333333333,23.908669524130314,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,22.529906694377967,-3366.483941516531,-118.92223028046743,0.03333333333333333,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4665.616483279815,-251.11386484294923,0.06666666666666667,-113.40888237035254,,,,,,,,
,,,,,,,,,,,,,,,,,,,-100.01705685921091,-4134.194388933982,-165.48034129645345,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3789.473693632747,-196.83718164637187,0.1,-92.25843395908576
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03333333333333333,-3119.060307560217,-104.95800907803019,22.61129115132716,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2936.5599031449915,23.251495771371097,-107.30981296220276,0.06666666666666667,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-89.1933428597228,-3108.283950298321,23.927684476670645,0.03333333333333333,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2099.4959485828867,21.36901783325373,0.13333333333333333,-71.46000926373577,,,,,,,,
,,,,,,,,,,,,,,,-4640.806534077387,-103.99248240496675,0.0,-169.81360660792873,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,25.50933643315169,-3650.1143441114546,-112.0433937850594,0.0,,,,,,,,,,,,,,,,,,,,
-0.0008417807675868971,,0.2,13857.640625,0.25550389289855957,,0.10487060546875,1.4015109091997147,,0.20905250310897827,,0.009531924,26595.66149520874,0.0003,8800,,,,,-98.56962804259321,-3146.8021976441187,23.979261768572616,0.03333333333333333,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3677.6921658202955,-82.40387843827654,0.03333333333333333,-102.10314919844019
,56.72,,,,14424000,,,-509.21516348000006,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-3612.692152745748,-118.54677084595964,24.59141205500098,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3328.436005151509,24.526774968870132,-106.77944249412222,0.03333333333333333,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.48209300010122,-5032.780357823272,-277.68963330377665,0.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-155.22610894294064,-3762.6176907836284,-81.53850618766441,0.06666666666666667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-3048.0979504290276,-114.52558131777269,0.06666666666666667,24.562589579600953,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3546.4687399494796,25.310630350206665,0.0,-114.10042034178645,,,,,,,,
,,,,,,,,,,,,,,,,,,,-89.7904268535203,-2774.369860637459,22.930450080609564,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,
-0.0005760228890721919,,0.2,17705.09375,0.28975629806518555,,0.113897705078125,1.4026535397395492,,0.20940616726875305,,0.008109572,22262.33299446106,0.0003,8810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3348.4930832378477,-103.62087176192348,0.1,-87.6179754443835
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2301.3439747189054,22.32660002962383,-96.75726248277462,0.13333333333333333,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-2986.2510095599596,-130.39653789843643,23.903036305109946,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.09667599477646,-3082.3956564553782,23.852399918880113,0.06666666666666667,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,21.926042617284022,-3055.0183132112197,-101.89909481915332,0.03333333333333333,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3261.5661314565086,22.738217879271183,0.0,-93.04090645535625,,,,,,,,
,,,,,,,,,,,,,,,-4629.2548246570095,-108.56390097267925,0.03333333333333333,-192.8735698034899,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-99.81504980321428,-4771.363316916564,-294.07550301621336,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,
,58.81,,,,14448000,,,-640.63445175,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2978.282988496769,22.62412578052641,0.06666666666666667,-105.55629052998832
0.0012358961310383165,,0.2,14662.0771484375,0.37307941913604736,,0.151275634765625,1.4070735560730099,,0.2090412974357605,,0.0106442375,16585.489278125762,0.0003,8820,,,,,,,,,,,,,,,,,,,,,,,,,-4698.5160454040315,-195.06494013030076,-125.12773410370434,0.03333333333333333,,,,
